tabblk2010,st,stusps,stname,cty,ctyname,trct,trctname,bgrp,bgrpname,cbsa,cbsaname,zcta,zctaname,stplc,stplcname,ctycsub,ctycsubname,stcd116,stcd116name,stsldl,stsldlname,stsldu,stslduname,stschool,stschoolname,stsecon,stseconname,trib,tribname,tsub,tsubname,stanrc,stanrcname,necta,nectaname,mil,milname,stwib,stwibname,blklatdd,blklondd,createdate
110010101002007,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010100,"101 (District of Columbia, DC)",110010101002,"2 (Tract 101, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20006,20006,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9008062,-77.0356748,20190826
110010107001000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010700,"107 (District of Columbia, DC)",110010107001,"1 (Tract 107, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20036,20036,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9046948,-77.0375208,20190826
110010107001022,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010700,"107 (District of Columbia, DC)",110010107001,"1 (Tract 107, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20036,20036,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9031321,-77.0375256,20190826
110010107001026,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010700,"107 (District of Columbia, DC)",110010107001,"1 (Tract 107, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20006,20006,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.9008052,-77.0374216,20190826
110010107001033,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010700,"107 (District of Columbia, DC)",110010107001,"1 (Tract 107, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20006,20006,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8994733,-77.0386988,20190826
110010108002013,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010800,"108 (District of Columbia, DC)",110010108002,"2 (Tract 108, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20006,20006,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8964757,-77.0396842,20190826
110010108002022,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010800,"108 (District of Columbia, DC)",110010108002,"2 (Tract 108, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20006,20006,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11002,"Ward 2, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8928696,-77.0405360,20190826
110010072001019,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007200,"72 (District of Columbia, DC)",110010072001,"1 (Tract 72, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20003,20003,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8779680,-77.0024987,20190826
110010109002019,11,DC,District of Columbia,11001,"District of Columbia, DC",11001010900,"109 (District of Columbia, DC)",110010109002,"2 (Tract 109, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8219619,-77.0169143,20190826
110010065001001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001006500,"65 (District of Columbia, DC)",110010065001,"1 (Tract 65, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20003,20003,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8856011,-76.9985243,20190826
110010065001003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001006500,"65 (District of Columbia, DC)",110010065001,"1 (Tract 65, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20003,20003,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11006,"Ward 6, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,99999,,,,11000001,01 District of Columbia WIB,38.8859779,-77.0002760,20190826
